"Date","Price","Open","High","Low","Vol.","Change %"
"31-12-2018","97.30","97.30","98.25","96.95","134.54K","0.21%"
"01-01-2019","98.75","97.35","100.05","96.75","469.20K","1.49%"
"02-01-2019","97.25","98.10","99.55","96.75","167.12K","-1.52%"
"03-01-2019","97.05","97.25","97.40","95.60","142.85K","-0.21%"
"04-01-2019","97.40","97.05","99.65","95.50","401.38K","0.36%"
"07-01-2019","97.00","97.70","98.30","96.40","147.09K","-0.41%"
"08-01-2019","97.35","97.00","98.30","96.20","170.36K","0.36%"
"09-01-2019","97.55","97.60","98.95","97.00","278.11K","0.21%"
"10-01-2019","99.15","97.10","99.55","97.00","280.76K","1.64%"
"11-01-2019","99.20","99.70","100.85","98.50","640.67K","0.05%"
"14-01-2019","101.00","99.00","102.50","97.05","517.48K","1.81%"
"15-01-2019","100.05","101.00","101.70","99.50","148.79K","-0.94%"
"16-01-2019","99.50","100.15","100.75","99.10","253.84K","-0.55%"
"17-01-2019","98.70","99.50","100.65","98.50","141.81K","-0.80%"
"18-01-2019","97.75","99.65","99.65","97.35","99.46K","-0.96%"
"21-01-2019","95.25","97.95","98.40","94.80","164.35K","-2.56%"
"22-01-2019","92.15","94.85","95.40","91.30","304.30K","-3.25%"
"23-01-2019","92.50","92.90","93.55","91.80","156.14K","0.38%"
"24-01-2019","93.80","96.00","97.50","93.15","504.20K","1.41%"
"25-01-2019","92.60","94.80","95.95","92.15","353.36K","-1.28%"
"28-01-2019","91.40","92.00","92.65","90.05","152.01K","-1.30%"
"29-01-2019","90.85","91.55","91.55","90.05","154.50K","-0.60%"
"30-01-2019","88.85","88.95","89.90","87.15","388.22K","-2.20%"
"31-01-2019","90.15","88.90","90.70","88.85","186.73K","1.46%"
"01-02-2019","89.35","91.00","91.00","89.10","142.47K","-0.89%"
"04-02-2019","88.35","88.35","89.45","88.00","113.37K","-1.12%"
"05-02-2019","86.75","88.10","88.25","86.50","160.04K","-1.81%"
"06-02-2019","85.30","87.10","87.20","84.10","218.24K","-1.67%"
"07-02-2019","86.75","85.90","87.20","84.90","128.16K","1.70%"
"08-02-2019","84.80","86.55","86.55","84.35","119.94K","-2.25%"
"11-02-2019","83.90","84.80","84.80","83.50","126.54K","-1.06%"
"12-02-2019","84.35","83.90","84.75","83.05","125.64K","0.54%"
"13-02-2019","83.40","84.35","84.45","83.20","100.06K","-1.13%"
"14-02-2019","83.00","83.25","83.35","82.05","112.31K","-0.48%"
"15-02-2019","82.45","83.10","83.60","81.55","141.01K","-0.66%"
"18-02-2019","81.20","82.45","82.45","81.00","123.13K","-1.52%"
"19-02-2019","81.45","81.20","82.00","80.55","123.00K","0.31%"
"20-02-2019","81.70","81.70","82.50","81.10","99.17K","0.31%"
"21-02-2019","83.10","82.10","84.75","81.70","253.49K","1.71%"
"22-02-2019","84.15","83.15","85.10","82.90","163.85K","1.26%"
"25-02-2019","85.20","84.90","86.40","83.50","186.27K","1.25%"
"26-02-2019","84.00","85.25","85.25","82.15","198.63K","-1.41%"
"27-02-2019","83.70","85.20","85.60","83.10","131.85K","-0.36%"
"28-02-2019","83.90","84.20","84.40","83.50","59.00K","0.24%"
"01-03-2019","85.80","84.00","86.00","83.75","161.83K","2.26%"
"05-03-2019","89.55","86.10","90.00","86.10","442.79K","4.37%"
"06-03-2019","91.20","91.05","93.60","89.50","339.81K","1.84%"
"07-03-2019","90.20","91.50","91.95","89.80","192.27K","-1.10%"
"08-03-2019","90.95","92.00","93.00","90.25","394.00K","0.83%"
"11-03-2019","92.60","91.00","95.95","91.00","551.88K","1.81%"
"12-03-2019","93.05","93.40","94.80","92.70","298.98K","0.49%"
"13-03-2019","92.15","93.25","93.80","91.60","176.11K","-0.97%"
"14-03-2019","95.50","92.00","99.65","92.00","1.67M","3.64%"
"15-03-2019","94.25","95.40","96.95","94.00","298.97K","-1.31%"
"18-03-2019","93.60","94.10","95.50","93.00","166.50K","-0.69%"
"19-03-2019","95.90","93.70","97.10","93.15","807.04K","2.46%"
"20-03-2019","94.30","96.70","96.70","94.00","186.14K","-1.67%"
"22-03-2019","92.90","94.20","94.70","92.65","220.41K","-1.48%"
"25-03-2019","90.25","92.50","92.50","90.05","240.57K","-2.85%"
"26-03-2019","89.80","90.85","91.50","89.10","234.84K","-0.50%"
"27-03-2019","90.10","89.80","91.80","89.40","277.35K","0.33%"
"28-03-2019","89.85","90.20","91.20","89.55","227.44K","-0.28%"
"29-03-2019","90.20","90.25","91.40","89.55","277.87K","0.39%"
"01-04-2019","92.55","90.60","93.25","90.60","350.79K","2.61%"
"02-04-2019","93.70","93.00","95.65","92.55","593.31K","1.24%"
"03-04-2019","92.75","93.75","95.30","92.50","206.10K","-1.01%"
"04-04-2019","90.80","93.25","93.40","90.10","259.67K","-2.10%"
"05-04-2019","91.85","91.90","92.80","91.00","193.16K","1.16%"
"08-04-2019","91.15","92.70","92.70","90.80","144.38K","-0.76%"
"09-04-2019","91.10","91.70","91.80","90.15","137.09K","-0.05%"
"10-04-2019","91.10","91.10","92.30","90.80","117.10K","0.00%"
"11-04-2019","91.90","91.50","92.25","90.60","187.55K","0.88%"
"12-04-2019","92.45","91.90","93.10","91.40","310.33K","0.60%"
"15-04-2019","92.50","93.70","93.70","92.20","223.46K","0.05%"
"16-04-2019","92.90","92.95","93.80","92.30","175.57K","0.43%"
"18-04-2019","92.00","93.20","93.20","91.40","145.23K","-0.97%"
"22-04-2019","92.60","94.00","95.40","92.05","1.19M","0.65%"
"23-04-2019","91.00","92.50","93.35","90.40","257.84K","-1.73%"
"24-04-2019","91.20","91.50","92.10","90.65","196.42K","0.22%"
"25-04-2019","90.70","90.65","91.50","90.50","161.84K","-0.55%"
"26-04-2019","90.50","90.20","91.45","90.20","155.43K","-0.22%"
"30-04-2019","89.00","90.25","90.65","88.55","164.81K","-1.66%"
"02-05-2019","87.85","89.20","89.20","87.50","141.79K","-1.29%"
"03-05-2019","86.85","88.75","88.80","86.50","159.47K","-1.14%"
"06-05-2019","86.85","86.20","87.30","85.80","95.59K","0.00%"
"07-05-2019","85.75","87.90","87.90","85.50","105.60K","-1.27%"
"08-05-2019","85.60","86.90","86.90","84.60","97.46K","-0.17%"
"09-05-2019","86.05","85.40","86.65","84.65","118.41K","0.53%"
"10-05-2019","85.95","86.00","86.80","85.65","86.51K","-0.12%"
"13-05-2019","84.30","87.20","87.50","84.00","134.46K","-1.92%"
"14-05-2019","83.75","84.55","85.25","82.05","203.68K","-0.65%"
"15-05-2019","85.35","84.55","88.00","83.95","237.31K","1.91%"
"16-05-2019","87.85","86.75","91.60","84.30","882.94K","2.93%"
"17-05-2019","87.65","87.35","89.35","86.20","452.41K","-0.23%"
"20-05-2019","90.85","88.65","92.45","86.50","730.23K","3.65%"
"21-05-2019","89.25","90.95","91.85","88.65","172.80K","-1.76%"
"22-05-2019","89.20","89.25","89.65","87.55","153.43K","-0.06%"
"23-05-2019","88.10","90.05","91.80","87.35","181.93K","-1.23%"
"24-05-2019","89.40","88.10","89.90","88.10","209.26K","1.48%"
"27-05-2019","91.50","89.90","92.70","89.55","330.06K","2.35%"
"28-05-2019","91.85","92.15","93.65","91.50","258.17K","0.38%"
"29-05-2019","91.20","92.25","93.00","91.00","191.31K","-0.71%"
"30-05-2019","89.70","91.20","91.20","89.55","135.10K","-1.64%"
"31-05-2019","89.75","90.05","90.90","89.00","171.23K","0.06%"
"03-06-2019","90.90","89.75","92.25","89.15","372.32K","1.28%"
"04-06-2019","91.15","90.90","92.95","90.75","376.41K","0.28%"
"06-06-2019","89.25","91.15","91.35","89.00","211.58K","-2.08%"
"07-06-2019","88.70","89.00","89.70","87.75","189.95K","-0.62%"
"10-06-2019","86.65","72.00","89.75","72.00","693.33K","-2.31%"
"11-06-2019","86.60","87.00","87.85","86.35","213.22K","-0.06%"
"12-06-2019","86.25","86.60","86.90","85.50","120.89K","-0.40%"
"13-06-2019","85.05","86.00","86.00","84.45","159.27K","-1.39%"
"14-06-2019","83.50","85.30","85.60","83.20","189.14K","-1.82%"
"17-06-2019","82.85","84.00","84.70","82.60","167.00K","-0.78%"
"18-06-2019","81.55","83.00","83.10","80.75","218.31K","-1.57%"
"19-06-2019","77.10","82.00","82.55","75.00","521.59K","-5.46%"
"20-06-2019","80.25","77.10","80.90","76.15","247.17K","4.09%"
"21-06-2019","81.65","80.95","83.85","79.00","254.36K","1.74%"
"24-06-2019","79.70","80.55","81.60","78.40","191.13K","-2.39%"
"25-06-2019","80.05","79.50","80.90","78.20","155.68K","0.44%"
"26-06-2019","82.45","79.60","83.25","78.10","387.20K","3.00%"
"27-06-2019","82.90","83.15","84.80","81.75","228.22K","0.55%"
"28-06-2019","82.15","82.75","83.10","81.45","122.10K","-0.90%"
"01-07-2019","81.55","82.00","82.50","81.00","117.94K","-0.73%"
"02-07-2019","81.75","81.55","82.00","81.20","131.00K","0.25%"
"03-07-2019","79.90","81.55","81.90","79.50","290.37K","-2.26%"
"04-07-2019","79.20","79.70","80.45","78.80","235.65K","-0.88%"
"05-07-2019","79.20","79.00","79.70","78.55","184.54K","0.00%"
"08-07-2019","76.85","79.50","79.75","76.30","157.50K","-2.97%"
"09-07-2019","78.05","76.10","78.75","76.10","188.07K","1.56%"
"10-07-2019","77.20","78.25","78.70","76.45","120.66K","-1.09%"
"11-07-2019","77.10","77.00","77.50","76.25","146.27K","-0.13%"
"12-07-2019","77.70","77.10","78.40","76.35","133.42K","0.78%"
"15-07-2019","78.00","78.00","79.50","76.45","186.74K","0.39%"
"16-07-2019","77.60","77.20","78.00","76.65","110.97K","-0.51%"
"17-07-2019","78.45","77.80","79.25","77.10","124.92K","1.10%"
"18-07-2019","77.15","78.95","78.95","76.75","146.07K","-1.66%"
"19-07-2019","76.40","77.20","77.45","75.50","153.50K","-0.97%"
"22-07-2019","75.30","76.10","76.75","74.45","139.62K","-1.44%"
"23-07-2019","74.55","76.30","76.30","74.30","132.86K","-1.00%"
"24-07-2019","73.40","74.60","74.95","73.20","116.02K","-1.54%"
"25-07-2019","74.50","73.50","75.25","71.20","209.30K","1.50%"
"26-07-2019","76.40","75.00","78.70","74.10","366.13K","2.55%"
"29-07-2019","75.35","77.05","77.20","74.60","127.01K","-1.37%"
"30-07-2019","74.60","76.40","76.40","72.15","187.07K","-1.00%"
"31-07-2019","75.15","74.85","75.95","72.00","263.15K","0.74%"
"01-08-2019","75.30","75.00","76.60","74.05","190.97K","0.20%"
"02-08-2019","73.30","74.60","74.75","72.50","156.19K","-2.66%"
"05-08-2019","70.65","73.00","73.20","70.00","207.01K","-3.62%"
"06-08-2019","72.40","70.10","72.95","70.10","157.75K","2.48%"
"07-08-2019","71.75","72.00","73.50","71.20","148.43K","-0.90%"
"08-08-2019","71.45","71.55","72.25","70.50","193.28K","-0.42%"
"09-08-2019","73.50","71.45","73.75","71.40","174.33K","2.87%"
"13-08-2019","72.60","73.20","73.50","72.00","106.89K","-1.22%"
"14-08-2019","73.20","72.00","73.95","71.10","101.30K","0.83%"
"16-08-2019","73.40","73.80","74.00","71.70","106.22K","0.27%"
"19-08-2019","72.85","72.70","74.05","72.20","112.32K","-0.75%"
"20-08-2019","72.20","73.20","74.70","70.00","310.93K","-0.89%"
"21-08-2019","71.15","72.85","72.85","70.55","123.08K","-1.45%"
"22-08-2019","68.80","70.55","70.95","68.60","117.77K","-3.30%"
"23-08-2019","69.75","69.45","70.35","67.10","165.51K","1.38%"
"26-08-2019","70.45","70.10","71.00","69.10","154.35K","1.00%"
"27-08-2019","72.10","70.90","72.65","70.30","146.09K","2.34%"
"28-08-2019","75.50","72.20","78.00","71.45","538.12K","4.72%"
"29-08-2019","73.80","75.20","76.00","72.85","207.37K","-2.25%"
"30-08-2019","75.20","73.50","76.90","72.90","280.39K","1.90%"
"03-09-2019","74.10","75.00","75.00","73.15","112.26K","-1.46%"
"04-09-2019","73.15","73.00","74.10","72.45","149.58K","-1.28%"
"05-09-2019","73.70","72.80","74.05","72.80","122.97K","0.75%"
"06-09-2019","74.35","73.95","74.85","73.45","144.90K","0.88%"
"09-09-2019","74.85","74.50","75.25","73.25","143.99K","0.67%"
"11-09-2019","79.60","74.10","81.40","74.10","464.71K","6.35%"
"12-09-2019","79.40","79.10","82.00","78.30","421.99K","-0.25%"
"13-09-2019","80.20","79.10","81.45","78.25","282.86K","1.01%"
"16-09-2019","81.10","79.80","83.25","79.10","492.09K","1.12%"
"17-09-2019","78.85","81.50","82.70","78.20","313.10K","-2.77%"
"18-09-2019","80.20","80.10","81.20","79.30","241.84K","1.71%"
"19-09-2019","80.65","80.00","82.90","79.75","834.84K","0.56%"
"20-09-2019","81.60","82.00","82.80","80.20","483.82K","1.18%"
"23-09-2019","82.30","81.65","84.80","81.00","804.95K","0.86%"
"24-09-2019","81.75","82.35","83.80","81.30","236.17K","-0.67%"
"25-09-2019","81.05","81.60","81.85","79.70","204.28K","-0.86%"
"26-09-2019","80.80","81.65","81.75","80.55","131.16K","-0.31%"
"27-09-2019","79.70","80.30","81.45","79.25","181.77K","-1.36%"
"30-09-2019","77.25","79.95","79.95","76.65","233.07K","-3.07%"
"01-10-2019","74.65","77.55","77.65","74.00","196.46K","-3.37%"
"03-10-2019","74.30","74.80","75.70","74.00","142.71K","-0.47%"
"04-10-2019","73.50","75.15","75.15","73.00","129.57K","-1.08%"
"07-10-2019","72.80","74.10","74.20","72.55","115.77K","-0.95%"
"09-10-2019","73.00","72.85","73.30","71.60","187.69K","0.27%"
"10-10-2019","74.65","73.00","75.50","72.55","175.52K","2.26%"
"11-10-2019","75.05","75.75","75.75","74.25","139.16K","0.54%"
"14-10-2019","74.95","75.40","75.85","74.50","155.77K","-0.13%"
"15-10-2019","75.90","75.00","76.40","74.15","180.63K","1.27%"
"16-10-2019","75.10","75.85","76.15","74.75","116.94K","-1.05%"
"17-10-2019","75.10","74.55","75.45","74.05","107.31K","0.00%"
"18-10-2019","76.65","75.30","77.35","74.70","138.20K","2.06%"
"22-10-2019","76.25","76.65","77.65","75.80","150.84K","-0.52%"
"23-10-2019","76.90","76.50","79.20","75.75","276.25K","0.85%"
"24-10-2019","77.25","77.55","79.20","76.80","219.74K","0.46%"
"25-10-2019","77.15","77.60","77.95","76.15","133.07K","-0.13%"
"27-10-2019","78.60","78.60","78.60","78.60","","1.88%"
"29-10-2019","81.70","82.00","83.85","81.05","792.01K","3.94%"
"30-10-2019","83.50","82.40","85.70","81.60","829.89K","2.20%"
"31-10-2019","85.40","84.15","87.00","83.45","874.13K","2.28%"
"01-11-2019","85.30","86.40","87.00","85.05","283.73K","-0.12%"
"04-11-2019","86.05","86.00","87.40","85.50","339.45K","0.88%"
"05-11-2019","83.55","86.90","86.90","83.10","213.02K","-2.91%"
"06-11-2019","82.75","83.55","84.00","82.30","144.54K","-0.96%"
"07-11-2019","83.20","83.10","84.90","82.05","213.05K","0.54%"
"08-11-2019","83.90","83.40","88.20","82.55","757.01K","0.84%"
"11-11-2019","84.25","84.60","85.05","83.65","188.97K","0.42%"
"13-11-2019","81.60","83.95","84.95","81.20","215.36K","-3.15%"
"14-11-2019","81.45","81.80","82.40","81.10","139.90K","-0.18%"
"15-11-2019","80.40","81.50","82.90","80.05","193.35K","-1.29%"
"18-11-2019","79.70","80.35","81.20","79.00","211.43K","-0.87%"
"19-11-2019","80.20","80.70","81.90","79.40","132.04K","0.63%"
"20-11-2019","79.55","80.65","81.50","79.15","190.79K","-0.81%"
"21-11-2019","82.70","79.90","83.50","79.40","494.51K","3.96%"
"22-11-2019","84.10","82.00","84.90","81.90","322.52K","1.69%"
"25-11-2019","83.65","85.00","85.80","83.30","271.32K","-0.54%"
"26-11-2019","83.60","84.30","85.25","83.10","237.35K","-0.06%"
"27-11-2019","86.15","84.40","87.30","82.80","753.71K","3.05%"
"28-11-2019","87.10","85.50","89.50","85.40","1.10M","1.10%"
"29-11-2019","88.90","86.50","90.30","86.50","1.74M","2.07%"
"02-12-2019","92.85","89.30","93.70","88.15","1.38M","4.44%"
"03-12-2019","95.50","93.70","97.00","93.30","1.68M","2.85%"
"04-12-2019","96.25","93.30","97.00","93.00","979.28K","0.79%"
"05-12-2019","96.10","98.85","99.00","94.50","1.27M","-0.16%"
"06-12-2019","97.70","96.55","98.30","95.65","1.23M","1.66%"
"09-12-2019","94.75","98.40","98.45","94.30","454.33K","-3.02%"
"10-12-2019","93.50","96.20","96.20","92.00","611.55K","-1.32%"
"11-12-2019","93.40","94.70","96.50","92.25","422.06K","-0.11%"
"12-12-2019","94.00","93.95","95.45","93.30","348.86K","0.64%"
"13-12-2019","94.00","94.50","95.05","93.20","237.10K","0.00%"
"16-12-2019","92.95","94.40","94.50","92.30","258.20K","-1.12%"
"17-12-2019","95.20","94.00","97.50","93.45","952.71K","2.42%"
"18-12-2019","91.80","94.40","95.05","91.20","445.48K","-3.57%"
"19-12-2019","92.20","91.00","92.75","90.10","350.81K","0.44%"
"20-12-2019","91.80","92.60","93.00","91.35","160.73K","-0.43%"
"23-12-2019","91.60","91.00","93.25","91.00","250.06K","-0.22%"
"24-12-2019","91.65","91.60","93.00","91.15","222.31K","0.05%"
"26-12-2019","91.75","91.70","92.40","91.55","151.21K","0.11%"
"27-12-2019","91.85","91.90","92.30","91.20","194.74K","0.11%"
"30-12-2019","92.05","92.30","92.45","91.05","247.88K","0.22%"
"31-12-2019","92.10","92.00","94.25","91.20","746.74K","0.05%"
"01-01-2020","91.50","92.50","92.70","91.30","147.15K","-0.65%"
"02-01-2020","92.45","91.90","93.25","91.55","271.92K","1.04%"
"03-01-2020","93.90","92.70","96.20","92.50","1.28M","1.57%"
"06-01-2020","90.35","92.75","93.25","90.10","319.85K","-3.78%"
"07-01-2020","91.55","91.05","92.55","90.50","229.69K","1.33%"
"08-01-2020","89.15","91.00","91.55","88.60","341.57K","-2.62%"
"09-01-2020","91.45","90.30","92.80","90.00","456.66K","2.58%"
"10-01-2020","93.30","91.80","93.95","91.80","703.29K","2.02%"
"13-01-2020","97.55","95.00","99.85","94.30","2.67M","4.56%"
"14-01-2020","100.35","97.75","102.95","97.05","3.00M","2.87%"
"15-01-2020","99.90","100.50","101.55","99.50","801.67K","-0.45%"
"16-01-2020","101.95","99.90","104.00","99.85","1.61M","2.05%"
"17-01-2020","99.35","102.90","103.85","98.50","776.97K","-2.55%"
"20-01-2020","100.45","99.35","102.80","98.85","1.17M","1.11%"
"21-01-2020","102.95","99.50","106.95","99.50","3.70M","2.49%"
"22-01-2020","102.30","103.95","105.35","101.05","999.52K","-0.63%"
"23-01-2020","103.90","102.90","105.45","102.55","1.47M","1.56%"
"24-01-2020","103.30","103.75","105.40","102.55","739.28K","-0.58%"
"27-01-2020","102.00","102.80","104.55","101.50","610.32K","-1.26%"
"28-01-2020","99.35","102.50","103.65","98.00","1.36M","-2.60%"
"29-01-2020","103.35","106.10","107.80","102.60","3.95M","4.03%"
"30-01-2020","99.95","103.95","104.00","99.05","922.43K","-3.29%"
"31-01-2020","98.10","100.50","100.80","97.40","563.32K","-1.85%"
"01-02-2020","93.70","97.55","97.55","93.15","494.63K","-4.49%"
"03-02-2020","92.85","93.70","94.15","91.35","444.34K","-0.91%"
"04-02-2020","97.30","93.50","98.15","93.00","754.14K","4.79%"
"05-02-2020","99.40","98.10","102.00","97.55","1.03M","2.16%"
"06-02-2020","98.30","100.30","100.40","98.00","352.11K","-1.11%"
"07-02-2020","98.70","98.00","99.40","97.15","460.33K","0.41%"
"10-02-2020","97.20","98.75","98.75","96.30","304.60K","-1.52%"
"11-02-2020","95.55","97.50","98.70","95.05","345.52K","-1.70%"
"12-02-2020","97.05","95.60","97.80","94.70","595.58K","1.57%"
"13-02-2020","95.10","97.50","97.50","94.80","298.90K","-2.01%"
"14-02-2020","94.10","94.80","96.10","93.55","278.00K","-1.05%"
"17-02-2020","91.75","94.25","94.90","91.40","258.26K","-2.50%"
"18-02-2020","91.05","91.50","91.75","89.55","267.75K","-0.76%"
"19-02-2020","95.20","91.10","96.00","91.10","1.38M","4.56%"
"20-02-2020","94.25","95.40","96.60","93.75","316.61K","-1.00%"
"24-02-2020","92.65","93.00","95.40","92.30","422.13K","-1.70%"
"25-02-2020","91.70","92.35","94.20","91.00","295.13K","-1.03%"
"26-02-2020","89.95","90.90","91.40","89.70","217.75K","-1.91%"
"27-02-2020","86.25","89.95","90.05","85.15","391.53K","-4.11%"
"28-02-2020","80.65","83.00","83.75","80.00","427.95K","-6.49%"
"02-03-2020","78.60","81.70","83.00","77.05","331.30K","-2.54%"
"03-03-2020","79.45","78.95","80.35","78.30","306.92K","1.08%"
"04-03-2020","80.45","80.00","82.50","78.45","383.39K","1.26%"
"05-03-2020","79.70","81.00","83.50","78.55","617.52K","-0.93%"
"06-03-2020","76.45","73.15","77.00","73.15","353.80K","-4.08%"
"09-03-2020","71.80","74.85","74.90","70.00","424.82K","-6.08%"
"11-03-2020","71.45","72.85","74.50","70.95","286.63K","-0.49%"
"12-03-2020","66.80","70.00","70.00","65.80","455.60K","-6.51%"
"13-03-2020","66.80","58.20","68.75","53.45","588.32K","0.00%"
"16-03-2020","64.30","64.00","67.80","62.80","282.04K","-3.74%"
"17-03-2020","63.10","64.45","66.00","62.80","229.08K","-1.87%"
"18-03-2020","60.70","63.60","65.40","60.00","451.72K","-3.80%"
"19-03-2020","58.70","58.00","60.50","56.00","360.16K","-3.29%"
"20-03-2020","59.80","58.75","60.90","58.15","401.95K","1.87%"
"23-03-2020","51.65","56.00","56.00","48.15","367.29K","-13.63%"
"24-03-2020","49.40","53.65","54.25","49.00","527.81K","-4.36%"
"25-03-2020","50.50","49.40","50.90","48.00","368.74K","2.23%"
"26-03-2020","54.10","50.25","57.00","50.25","490.78K","7.13%"
"27-03-2020","54.60","59.00","59.00","53.40","419.65K","0.92%"
"30-03-2020","55.00","53.60","58.20","52.40","701.74K","0.73%"
"31-03-2020","56.15","57.00","57.40","55.70","362.22K","2.09%"
"01-04-2020","54.80","57.80","57.95","54.00","481.81K","-2.40%"
"03-04-2020","54.30","55.85","56.30","54.00","365.94K","-0.91%"
"07-04-2020","58.50","57.00","59.00","55.30","568.91K","7.73%"
"08-04-2020","59.80","58.50","61.65","57.50","463.34K","2.22%"
"09-04-2020","68.10","64.70","69.00","62.35","1.58M","13.88%"
"13-04-2020","71.25","70.50","74.80","70.00","1.36M","4.63%"
"15-04-2020","70.10","72.50","74.20","69.30","796.72K","-1.61%"
"16-04-2020","70.75","70.05","71.90","69.70","406.05K","0.93%"
"17-04-2020","71.20","72.20","72.95","70.60","345.24K","0.64%"
"20-04-2020","73.90","72.55","75.40","71.30","1.21M","3.79%"
"21-04-2020","70.55","73.00","73.00","70.20","519.14K","-4.53%"
"22-04-2020","70.00","70.55","70.90","68.70","283.48K","-0.78%"
"23-04-2020","70.85","71.70","72.85","69.30","471.30K","1.21%"
"24-04-2020","70.20","70.55","72.75","70.15","497.97K","-0.92%"
"27-04-2020","70.80","72.00","72.00","70.30","321.93K","0.85%"
"28-04-2020","73.95","71.15","76.00","70.55","1.63M","4.45%"
"29-04-2020","75.25","73.15","76.75","73.15","1.40M","1.76%"
"30-04-2020","78.50","76.25","82.70","75.50","2.69M","4.32%"
"04-05-2020","75.95","74.00","76.50","74.00","730.02K","-3.25%"
"05-05-2020","77.70","77.90","79.95","77.05","952.10K","2.30%"
"06-05-2020","76.95","79.80","79.80","76.10","1.57M","-0.97%"
"07-05-2020","74.55","76.95","76.95","74.00","600.48K","-3.12%"
"08-05-2020","72.50","75.00","75.50","72.15","496.54K","-2.75%"
"11-05-2020","72.05","72.80","73.50","71.80","295.17K","-0.62%"
"12-05-2020","70.75","71.85","71.85","69.00","373.16K","-1.80%"
"13-05-2020","72.55","73.70","73.95","71.65","444.15K","2.54%"
"14-05-2020","71.50","71.50","73.15","71.15","217.24K","-1.45%"
"15-05-2020","72.20","72.20","74.80","71.00","667.83K","0.98%"
"18-05-2020","70.15","72.80","72.90","69.25","389.52K","-2.84%"
"19-05-2020","71.15","70.80","72.50","69.85","446.94K","1.43%"
"20-05-2020","71.20","71.20","71.95","70.65","199.69K","0.07%"
"21-05-2020","71.30","71.40","73.20","70.55","340.92K","0.14%"
"22-05-2020","71.05","70.50","72.20","70.50","224.70K","-0.35%"
"26-05-2020","73.15","71.35","73.95","71.35","644.44K","2.96%"
"27-05-2020","73.85","73.75","74.90","72.00","921.54K","0.96%"
"28-05-2020","74.00","74.45","74.70","73.50","264.10K","0.20%"
"29-05-2020","74.55","73.70","75.30","72.10","431.53K","0.74%"
"01-06-2020","74.65","76.40","76.40","73.75","451.50K","0.13%"
"02-06-2020","75.20","75.70","75.85","75.05","258.39K","0.74%"
"03-06-2020","76.00","74.90","77.40","74.90","559.31K","1.06%"
"04-06-2020","76.30","75.95","77.85","75.80","353.35K","0.39%"
"05-06-2020","79.30","76.15","79.85","76.15","977.26K","3.93%"
"08-06-2020","79.50","80.40","82.00","78.85","685.96K","0.25%"
"09-06-2020","78.35","80.55","81.00","77.95","468.66K","-1.45%"
"10-06-2020","82.05","78.40","84.60","78.40","1.84M","4.72%"
"11-06-2020","85.25","82.70","90.50","82.25","3.00M","3.90%"
"12-06-2020","83.55","82.40","86.50","78.75","1.18M","-1.99%"
"15-06-2020","81.90","83.55","84.90","81.15","476.44K","-1.97%"
"16-06-2020","85.15","82.95","86.95","78.40","3.20M","3.97%"
"17-06-2020","84.90","84.50","87.00","83.50","1.09M","-0.29%"
"18-06-2020","85.00","84.80","87.20","84.45","668.18K","0.12%"
"19-06-2020","84.35","85.00","87.15","83.60","714.42K","-0.76%"
"22-06-2020","84.05","85.75","85.90","83.70","534.03K","-0.36%"
"23-06-2020","84.15","84.20","84.85","83.50","359.59K","0.12%"
"24-06-2020","84.10","84.65","86.20","83.60","636.24K","-0.06%"
"25-06-2020","84.25","84.00","85.00","83.10","446.90K","0.18%"
"26-06-2020","83.60","85.00","85.80","83.40","365.82K","-0.77%"
"29-06-2020","82.25","83.15","83.40","82.00","260.24K","-1.61%"
"30-06-2020","81.95","82.35","84.50","81.50","351.66K","-0.36%"
"01-07-2020","81.95","81.50","82.70","81.05","318.89K","0.00%"
"02-07-2020","81.90","82.25","82.70","81.55","267.38K","-0.06%"
"03-07-2020","84.35","82.05","85.45","82.05","921.18K","2.99%"
"06-07-2020","86.60","85.80","87.85","85.05","1.66M","2.67%"
"07-07-2020","85.65","86.70","87.00","85.05","476.14K","-1.10%"
"08-07-2020","87.70","86.40","88.80","85.35","1.75M","2.39%"
"09-07-2020","87.25","88.40","89.25","87.00","802.92K","-0.51%"
"10-07-2020","83.00","86.95","87.80","82.60","1.03M","-4.87%"
"13-07-2020","80.30","83.15","84.45","79.60","1.63M","-3.25%"
"14-07-2020","78.00","80.20","81.30","77.70","747.53K","-2.86%"
"15-07-2020","79.00","79.00","80.70","78.40","480.34K","1.28%"
"16-07-2020","79.20","79.15","80.00","78.55","273.01K","0.25%"
"17-07-2020","80.10","79.80","81.35","79.05","395.14K","1.14%"
"20-07-2020","80.05","80.90","81.00","79.55","255.79K","-0.06%"
"21-07-2020","80.55","82.00","82.00","80.25","422.97K","0.62%"
"22-07-2020","80.55","80.40","81.50","80.25","313.05K","0.00%"
"23-07-2020","82.60","81.40","84.25","81.10","1.31M","2.54%"
"24-07-2020","83.15","82.00","84.45","82.00","708.23K","0.67%"
"27-07-2020","81.90","84.00","84.00","81.25","403.69K","-1.50%"
"28-07-2020","83.30","82.45","84.00","81.90","629.29K","1.71%"
"29-07-2020","93.10","96.65","96.65","91.30","11.99M","11.76%"
"30-07-2020","93.55","94.00","95.50","93.00","2.71M","0.48%"
"31-07-2020","90.55","93.40","94.00","89.55","1.07M","-3.21%"
"03-08-2020","93.10","90.35","95.00","89.05","1.52M","2.82%"
